_id,code,name,name_with_type,parent_code,path,path_with_type,slug,type
6580ea489fadc6b60cb856de,201,Hải Hà,Huyện Hải Hà,22,"Hải Hà, Quảng Ninh","Huyện Hải Hà, Tỉnh Quảng Ninh",hai-ha,huyen
6580ea489fadc6b60cb856df,202,Ba Chẽ,Huyện Ba Chẽ,22,"Ba Chẽ, Quảng Ninh","Huyện Ba Chẽ, Tỉnh Quảng Ninh",ba-che,huyen
6580ea489fadc6b60cb856e0,203,Vân Đồn,Huyện Vân Đồn,22,"Vân Đồn, Quảng Ninh","Huyện Vân Đồn, Tỉnh Quảng Ninh",van-don,huyen
6580ea489fadc6b60cb856e1,205,Đông Triều,Thị xã Đông Triều,22,"Đông Triều, Quảng Ninh","Thị xã Đông Triều, Tỉnh Quảng Ninh",dong-trieu,thi-xa
6580ea489fadc6b60cb856e2,206,Quảng Yên,Thị xã Quảng Yên,22,"Quảng Yên, Quảng Ninh","Thị xã Quảng Yên, Tỉnh Quảng Ninh",quang-yen,thi-xa
6580ea489fadc6b60cb856e3,207,Cô Tô,Huyện Cô Tô,22,"Cô Tô, Quảng Ninh","Huyện Cô Tô, Tỉnh Quảng Ninh",co-to,huyen
6580ea489fadc6b60cb856e4,213,Bắc Giang,Thành phố Bắc Giang,24,"Bắc Giang, Bắc Giang","Thành phố Bắc Giang, Tỉnh Bắc Giang",bac-giang,thanh-pho
6580ea489fadc6b60cb856e5,215,Yên Thế,Huyện Yên Thế,24,"Yên Thế, Bắc Giang","Huyện Yên Thế, Tỉnh Bắc Giang",yen-the,huyen
6580ea489fadc6b60cb856e6,216,Tân Yên,Huyện Tân Yên,24,"Tân Yên, Bắc Giang","Huyện Tân Yên, Tỉnh Bắc Giang",tan-yen,huyen
6580ea489fadc6b60cb856e7,217,Lạng Giang,Huyện Lạng Giang,24,"Lạng Giang, Bắc Giang","Huyện Lạng Giang, Tỉnh Bắc Giang",lang-giang,huyen
6580ea489fadc6b60cb856e8,218,Lục Nam,Huyện Lục Nam,24,"Lục Nam, Bắc Giang","Huyện Lục Nam, Tỉnh Bắc Giang",luc-nam,huyen
6580ea489fadc6b60cb856e9,219,Lục Ngạn,Huyện Lục Ngạn,24,"Lục Ngạn, Bắc Giang","Huyện Lục Ngạn, Tỉnh Bắc Giang",luc-ngan,huyen
6580ea489fadc6b60cb856ea,220,Sơn Động,Huyện Sơn Động,24,"Sơn Động, Bắc Giang","Huyện Sơn Động, Tỉnh Bắc Giang",son-dong,huyen
6580ea489fadc6b60cb856eb,221,Yên Dũng,Huyện Yên Dũng,24,"Yên Dũng, Bắc Giang","Huyện Yên Dũng, Tỉnh Bắc Giang",yen-dung,huyen
6580ea489fadc6b60cb856ec,222,Việt Yên,Huyện Việt Yên,24,"Việt Yên, Bắc Giang","Huyện Việt Yên, Tỉnh Bắc Giang",viet-yen,huyen
6580ea489fadc6b60cb856ed,223,Hiệp Hòa,Huyện Hiệp Hòa,24,"Hiệp Hòa, Bắc Giang","Huyện Hiệp Hòa, Tỉnh Bắc Giang",hiep-hoa,huyen
6580ea489fadc6b60cb856ee,227,Việt Trì,Thành phố Việt Trì,25,"Việt Trì, Phú Thọ","Thành phố Việt Trì, Tỉnh Phú Thọ",viet-tri,thanh-pho
6580ea489fadc6b60cb856ef,228,Phú Thọ,Thị xã Phú Thọ,25,"Phú Thọ, Phú Thọ","Thị xã Phú Thọ, Tỉnh Phú Thọ",phu-tho,thi-xa
6580ea489fadc6b60cb856f0,230,Đoan Hùng,Huyện Đoan Hùng,25,"Đoan Hùng, Phú Thọ","Huyện Đoan Hùng, Tỉnh Phú Thọ",doan-hung,huyen
6580ea489fadc6b60cb856f1,231,Hạ Hoà,Huyện Hạ Hoà,25,"Hạ Hoà, Phú Thọ","Huyện Hạ Hoà, Tỉnh Phú Thọ",ha-hoa,huyen
6580ea489fadc6b60cb856f2,232,Thanh Ba,Huyện Thanh Ba,25,"Thanh Ba, Phú Thọ","Huyện Thanh Ba, Tỉnh Phú Thọ",thanh-ba,huyen
6580ea489fadc6b60cb856f3,233,Phù Ninh,Huyện Phù Ninh,25,"Phù Ninh, Phú Thọ","Huyện Phù Ninh, Tỉnh Phú Thọ",phu-ninh,huyen
6580ea489fadc6b60cb856f4,234,Yên Lập,Huyện Yên Lập,25,"Yên Lập, Phú Thọ","Huyện Yên Lập, Tỉnh Phú Thọ",yen-lap,huyen
6580ea489fadc6b60cb856f5,235,Cẩm Khê,Huyện Cẩm Khê,25,"Cẩm Khê, Phú Thọ","Huyện Cẩm Khê, Tỉnh Phú Thọ",cam-khe,huyen
6580ea489fadc6b60cb856f6,236,Tam Nông,Huyện Tam Nông,25,"Tam Nông, Phú Thọ","Huyện Tam Nông, Tỉnh Phú Thọ",tam-nong,huyen
6580ea489fadc6b60cb856f7,237,Lâm Thao,Huyện Lâm Thao,25,"Lâm Thao, Phú Thọ","Huyện Lâm Thao, Tỉnh Phú Thọ",lam-thao,huyen
6580ea489fadc6b60cb856f8,238,Thanh Sơn,Huyện Thanh Sơn,25,"Thanh Sơn, Phú Thọ","Huyện Thanh Sơn, Tỉnh Phú Thọ",thanh-son,huyen
6580ea489fadc6b60cb856f9,239,Thanh Thuỷ,Huyện Thanh Thuỷ,25,"Thanh Thuỷ, Phú Thọ","Huyện Thanh Thuỷ, Tỉnh Phú Thọ",thanh-thuy,huyen
6580ea489fadc6b60cb856fa,240,Tân Sơn,Huyện Tân Sơn,25,"Tân Sơn, Phú Thọ","Huyện Tân Sơn, Tỉnh Phú Thọ",tan-son,huyen
6580ea489fadc6b60cb856fb,243,Vĩnh Yên,Thành phố Vĩnh Yên,26,"Vĩnh Yên, Vĩnh Phúc","Thành phố Vĩnh Yên, Tỉnh Vĩnh Phúc",vinh-yen,thanh-pho
6580ea489fadc6b60cb856fc,244,Phúc Yên,Thành phố Phúc Yên,26,"Phúc Yên, Vĩnh Phúc","Thành phố Phúc Yên, Tỉnh Vĩnh Phúc",phuc-yen,thanh-pho
6580ea489fadc6b60cb856fd,246,Lập Thạch,Huyện Lập Thạch,26,"Lập Thạch, Vĩnh Phúc","Huyện Lập Thạch, Tỉnh Vĩnh Phúc",lap-thach,huyen
6580ea489fadc6b60cb856ff,248,Tam Đảo,Huyện Tam Đảo,26,"Tam Đảo, Vĩnh Phúc","Huyện Tam Đảo, Tỉnh Vĩnh Phúc",tam-dao,huyen
6580ea489fadc6b60cb85700,249,Bình Xuyên,Huyện Bình Xuyên,26,"Bình Xuyên, Vĩnh Phúc","Huyện Bình Xuyên, Tỉnh Vĩnh Phúc",binh-xuyen,huyen
6580ea489fadc6b60cb85701,250,Mê Linh,Huyện Mê Linh,01,"Mê Linh, Hà Nội","Huyện Mê Linh, Thành phố Hà Nội",me-linh,huyen
6580ea489fadc6b60cb85702,251,Yên Lạc,Huyện Yên Lạc,26,"Yên Lạc, Vĩnh Phúc","Huyện Yên Lạc, Tỉnh Vĩnh Phúc",yen-lac,huyen
